authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
Y,C_ID_c987a313e8,165,N,0,A,332,M_ID_4abed16cbc,2,-0.67177524,2017-09-18 19:13:11,1.0,15,2
Y,C_ID_c987a313e8,138,N,0,A,80,M_ID_aed6aa1ccd,1,-0.68680175,2017-08-09 16:24:51,1.0,15,37
Y,C_ID_c987a313e8,138,N,0,A,529,M_ID_650d4d7a0b,2,-0.72286538,2017-09-25 14:40:03,1.0,15,20
Y,C_ID_c987a313e8,138,N,0,A,683,M_ID_07be4a2aa1,2,-0.72212908,2017-09-22 19:29:38,1.0,15,34
Y,C_ID_c987a313e8,253,N,0,A,367,M_ID_2e5ae2ef1a,1,-0.71099443,2017-08-31 14:44:04,1.0,15,16
Y,C_ID_ec8507a2ca,69,N,1,B,307,M_ID_0b5dc0e052,2,-0.55171341,2018-04-22 09:14:36,1.0,9,19
Y,C_ID_ec8507a2ca,69,N,1,B,307,M_ID_71af6fc8ac,2,-0.5319836,2018-04-07 13:11:40,1.0,9,19
Y,C_ID_ec8507a2ca,69,N,1,B,307,M_ID_6795934aad,2,-0.57858081,2018-04-03 09:32:47,1.0,9,19
Y,C_ID_ec8507a2ca,69,N,-1,,273,M_ID_32d73b8ecf,2,-0.29761509,2018-04-24 11:52:32,1.0,9,20
Y,C_ID_ec8507a2ca,69,N,1,B,454,M_ID_96feda9da4,2,-0.72436803,2018-04-19 21:10:17,1.0,9,39
Y,C_ID_4c9f3df36c,261,N,0,A,705,M_ID_fc030787d6,2,-0.70227906,2018-04-27 16:06:09,1.0,9,33
Y,C_ID_4c9f3df36c,233,N,0,A,278,M_ID_43e142a8bc,1,-0.34588025,2018-03-02 21:19:52,1.0,9,37
Y,C_ID_4c9f3df36c,261,N,0,A,705,M_ID_071b019593,2,-0.54368925,2018-04-12 14:41:11,1.0,9,33
Y,C_ID_4c9f3df36c,261,N,0,A,309,M_ID_6b3b3c7bed,1,-0.55156314,2018-03-09 11:41:29,1.0,9,21
Y,C_ID_4c9f3df36c,19,N,0,A,818,M_ID_54d3887e8a,2,-0.64352539,2018-04-08 13:25:08,1.0,9,12
Y,C_ID_4c9f3df36c,261,N,0,A,560,M_ID_e9979b6172,2,-0.70379673,2018-04-27 19:37:31,1.0,9,34
Y,C_ID_4c9f3df36c,168,N,0,A,437,M_ID_c19cc6be2a,1,0.15675657,2018-03-25 09:52:22,1.0,9,15
Y,C_ID_0b6ca931cc,14,N,1,B,307,M_ID_658c9d7589,2,-0.70725283,2018-04-26 20:49:32,5.0,20,19
Y,C_ID_0b6ca931cc,162,N,6,C,45,M_ID_a40b6f56b5,1,4.2118411,2018-03-29 18:32:40,5.0,20,18
Y,C_ID_0b6ca931cc,53,N,1,B,557,M_ID_027f5e0119,2,-0.69281235,2018-04-25 17:50:53,5.0,20,29
Y,C_ID_0b6ca931cc,53,N,1,B,307,M_ID_af3bd9ac2c,2,-0.67177524,2018-04-17 12:48:20,5.0,20,19
Y,C_ID_0b6ca931cc,149,N,1,B,80,M_ID_87b57b4562,1,-0.7360286,2018-03-15 06:20:53,5.0,20,37
Y,C_ID_0b6ca931cc,53,N,1,B,309,M_ID_ec66223568,2,-0.40227475,2018-04-16 11:04:17,5.0,20,21
Y,C_ID_0b6ca931cc,53,N,1,B,307,M_ID_5d687aa212,1,-0.48117896,2018-03-22 01:40:47,5.0,20,19
Y,C_ID_0b6ca931cc,162,N,1,B,307,M_ID_ba1f431f4f,1,-0.47325999,2018-03-31 23:11:38,5.0,20,19
Y,C_ID_0b6ca931cc,53,N,1,B,307,M_ID_e07eb1b261,2,-0.71879319,2018-04-25 13:35:23,5.0,20,19
Y,C_ID_0b6ca931cc,-1,Y,2,C,363,M_ID_8474259b01,1,-0.12783054,2018-03-27 18:07:13,,-1,18
Y,C_ID_0b6ca931cc,14,N,1,B,307,M_ID_3d9b84a918,2,-0.70940162,2018-04-21 02:16:22,5.0,20,19
Y,C_ID_0b6ca931cc,162,N,1,B,307,M_ID_e8b63bb6ae,1,-0.59121811,2018-03-17 02:28:54,5.0,20,19
Y,C_ID_0b6ca931cc,53,N,1,B,544,M_ID_386c4a0d90,1,-0.70934152,2018-03-28 07:44:44,5.0,20,29
Y,C_ID_0b6ca931cc,14,N,1,B,307,M_ID_b56eb72913,2,-0.7181771,2018-04-29 22:51:19,5.0,20,19
Y,C_ID_0b6ca931cc,-1,Y,1,B,879,M_ID_9139332ccc,2,-0.66997205,2018-04-04 16:17:33,,-1,29
Y,C_ID_76d93b02bd,21,N,0,A,108,M_ID_e642487174,2,-0.72073161,2018-04-12 09:46:38,1.0,9,34
Y,C_ID_76d93b02bd,69,N,0,A,842,M_ID_1d8085cf5d,2,-0.71535212,2018-04-30 13:23:03,1.0,9,37
Y,C_ID_76d93b02bd,169,N,0,A,307,M_ID_a275791cd2,1,-0.53574023,2018-03-05 14:46:54,5.0,20,19
Y,C_ID_76d93b02bd,56,N,0,A,309,M_ID_81b1cb5198,1,-0.55456844,2018-03-28 16:03:48,5.0,20,21
Y,C_ID_76d93b02bd,56,N,0,A,705,M_ID_63cc38e169,1,-0.70738807,2018-03-03 11:33:01,5.0,20,33
Y,C_ID_76d93b02bd,56,N,0,A,818,M_ID_b3c3dc8976,1,-0.32917077,2018-03-27 18:43:05,5.0,20,12
Y,C_ID_76d93b02bd,231,N,0,A,80,M_ID_451ae2aef6,2,-0.68378142,2018-04-24 12:45:18,1.0,9,37
Y,C_ID_76d93b02bd,56,N,0,A,818,M_ID_5344303ae4,1,-0.51099156,2018-03-02 13:41:17,5.0,20,12
Y,C_ID_76d93b02bd,149,N,0,A,683,M_ID_096830559d,2,-0.50445503,2018-04-07 10:59:27,5.0,20,34
Y,C_ID_76d93b02bd,69,N,0,A,607,M_ID_c19af59534,2,-0.37429538,2018-04-21 11:12:43,1.0,9,29
Y,C_ID_76d93b02bd,56,N,0,A,307,M_ID_3e33250156,1,-0.48008203,2018-03-01 09:28:20,5.0,20,19
Y,C_ID_76d93b02bd,149,N,0,A,414,M_ID_32c0486b8c,1,-0.435859,2018-03-30 11:07:47,5.0,20,29
Y,C_ID_76d93b02bd,56,N,0,A,278,M_ID_eacec033f2,1,-0.66893523,2018-03-29 12:59:25,5.0,20,37
Y,C_ID_76d93b02bd,56,N,0,A,307,M_ID_29bc0e6f1b,1,-0.58800243,2018-03-28 09:41:10,5.0,20,19
Y,C_ID_76d93b02bd,56,N,0,A,278,M_ID_3efa0522c8,1,-0.68680175,2018-03-03 20:16:37,5.0,20,37
Y,C_ID_76d93b02bd,19,N,0,A,793,M_ID_4839dfbc3d,1,-0.53653663,2018-03-24 07:37:31,1.0,9,38
Y,C_ID_76d93b02bd,318,N,0,A,80,M_ID_0af3343174,2,-0.73112996,2018-04-18 06:06:12,1.0,9,37
Y,C_ID_76d93b02bd,69,N,0,A,278,M_ID_5252df9505,2,-0.64187248,2018-04-07 16:33:37,1.0,9,37
Y,C_ID_76d93b02bd,138,N,0,A,80,M_ID_3274d46ad1,2,-0.71174576,2018-04-26 18:16:09,1.0,15,37
Y,C_ID_76d93b02bd,69,N,0,A,278,M_ID_e5205299d5,2,-0.6244868,2018-04-28 09:43:00,1.0,9,37
Y,C_ID_76d93b02bd,56,N,0,A,705,M_ID_9b37d12e1e,2,-0.70095672,2018-04-03 14:08:26,5.0,20,33
Y,C_ID_76d93b02bd,138,N,0,A,307,M_ID_1b56b3d8f2,2,-0.48433453,2018-04-26 17:53:02,1.0,15,19
Y,C_ID_76d93b02bd,69,N,0,A,422,M_ID_82fbc1cf47,1,-0.35624854,2018-03-16 16:05:54,1.0,9,27
Y,C_ID_76d93b02bd,56,N,0,A,108,M_ID_0cccc98bd4,2,-0.3036257,2018-04-07 08:33:21,5.0,20,34
Y,C_ID_76d93b02bd,56,N,0,A,278,M_ID_bd89598cf5,2,-0.70130233,2018-04-03 20:13:37,5.0,20,37
Y,C_ID_76d93b02bd,19,N,0,A,278,M_ID_1c639bc221,1,-0.70889072,2018-03-24 07:44:39,1.0,9,37
Y,C_ID_76d93b02bd,69,N,0,A,108,M_ID_c7c29dab15,1,-0.37274765,2018-03-17 11:05:42,1.0,9,34
Y,C_ID_76d93b02bd,242,N,0,A,278,M_ID_799adb6753,2,-0.70633621,2018-04-18 09:34:44,1.0,9,37
Y,C_ID_76d93b02bd,69,N,0,A,2,M_ID_b31bbaa5c7,2,-0.64923547,2018-04-28 10:38:48,1.0,9,20
Y,C_ID_76d93b02bd,69,N,0,A,560,M_ID_42f54d9595,2,-0.69506633,2018-04-30 15:28:49,1.0,9,34
Y,C_ID_76d93b02bd,56,N,0,A,842,M_ID_e8eb2548d1,1,-0.65103865,2018-03-02 19:43:36,5.0,20,37
Y,C_ID_76d93b02bd,56,N,0,A,367,M_ID_6ccf98e51b,1,-0.66824401,2018-03-29 10:10:40,5.0,20,16
Y,C_ID_8d41c1743f,143,N,1,B,605,M_ID_3fbe03cd9b,1,-0.63871691,2018-02-22 09:57:03,5.0,5,2
Y,C_ID_8d41c1743f,143,N,1,B,705,M_ID_10d40bd546,1,-0.73060403,2018-02-21 13:38:27,5.0,5,33
Y,C_ID_8d41c1743f,69,N,1,B,665,M_ID_076cd8a829,2,-0.65293199,2018-03-15 12:30:06,1.0,9,3
Y,C_ID_8d41c1743f,143,N,1,B,278,M_ID_fadd46f09e,2,-0.59664268,2018-03-07 19:13:58,5.0,5,37
Y,C_ID_8d41c1743f,143,N,1,B,80,M_ID_522bd82b6f,1,-0.72436803,2018-02-03 13:36:09,5.0,5,37
Y,C_ID_8d41c1743f,143,N,1,B,884,M_ID_bcc0cf7efd,1,-0.66381119,2018-02-03 15:05:23,5.0,5,27
Y,C_ID_8d41c1743f,143,N,1,B,80,M_ID_201d070089,1,-0.68755307,2018-02-05 18:11:33,5.0,5,37
Y,C_ID_8d41c1743f,143,N,1,B,80,M_ID_d1396af18c,1,-0.64400624,2018-02-20 18:39:48,5.0,5,37
Y,C_ID_8d41c1743f,143,N,1,B,195,M_ID_fe827d0c0a,2,-0.36298042,2018-03-10 11:25:20,5.0,5,34
Y,C_ID_8d41c1743f,143,N,3,C,506,M_ID_a9d91682ad,2,-0.53864034,2018-03-10 11:07:58,5.0,5,30
Y,C_ID_8d41c1743f,143,N,1,B,367,M_ID_9a5fc7bb49,1,-0.65837159,2018-02-22 11:34:37,5.0,5,16
Y,C_ID_8d41c1743f,143,N,1,B,278,M_ID_a7fc641ee9,1,-0.66125668,2018-02-10 17:45:02,5.0,5,37
Y,C_ID_8d41c1743f,143,N,-1,,273,M_ID_2ddf16ef47,2,-0.32781838,2018-03-10 07:52:16,5.0,5,20
Y,C_ID_8d41c1743f,69,N,1,B,683,M_ID_5518af06f8,2,-0.72602094,2018-03-19 17:38:15,1.0,9,34
Y,C_ID_8d41c1743f,69,N,1,B,278,M_ID_33175ae0e1,2,-0.67254159,2018-03-19 11:30:00,1.0,9,37
Y,C_ID_8d41c1743f,143,N,1,B,843,M_ID_53f10290a9,2,-0.22548784,2018-03-20 11:31:55,5.0,5,29
Y,C_ID_8d41c1743f,143,N,1,B,506,M_ID_5b0c71219a,2,-0.67928849,2018-03-10 08:16:06,5.0,5,30
Y,C_ID_02527da786,143,N,1,B,45,M_ID_a90d7fa5e6,1,-0.50648361,2018-02-09 11:01:13,5.0,5,18
Y,C_ID_02527da786,325,N,1,B,307,M_ID_0404a6a5c0,2,-0.694315,2018-03-26 12:11:28,1.0,9,19
Y,C_ID_02527da786,143,N,1,B,80,M_ID_522bd82b6f,1,-0.67327789,2018-02-17 09:19:03,5.0,5,37
Y,C_ID_02527da786,143,N,1,B,307,M_ID_2affefc8a3,1,-0.70934152,2018-02-08 13:19:31,5.0,5,19
Y,C_ID_02527da786,143,N,1,B,705,M_ID_f9b32cfc49,1,-0.57858081,2018-02-16 18:47:49,5.0,5,33
Y,C_ID_02527da786,143,N,1,B,367,M_ID_f9263abc91,1,-0.68600534,2018-02-12 22:39:32,5.0,5,16
Y,C_ID_02527da786,341,N,1,B,307,M_ID_3a891c7b14,2,-0.70991252,2018-03-22 04:51:30,1.0,15,19
Y,C_ID_02527da786,213,N,1,B,307,M_ID_3093ca8e4a,1,-0.70131736,2018-02-19 10:10:28,1.0,9,19
Y,C_ID_02527da786,276,N,1,B,307,M_ID_d35d00e0bf,2,-0.57240491,2018-03-22 11:58:47,1.0,9,19
Y,C_ID_02527da786,150,N,1,B,307,M_ID_8aa0c9cf81,2,-0.63324726,2018-03-22 20:55:53,5.0,5,19
Y,C_ID_02527da786,143,N,1,B,557,M_ID_2c09eccdd3,1,-0.61046707,2018-02-13 17:26:09,5.0,5,29
Y,C_ID_02527da786,150,N,1,B,360,M_ID_83772722a6,1,-0.6883044,2018-02-09 22:56:54,5.0,5,34
Y,C_ID_02527da786,69,N,1,B,561,M_ID_50f575c681,1,-0.71775636,2018-02-15 18:31:54,1.0,9,7
Y,C_ID_02527da786,143,N,1,B,307,M_ID_cf16722624,1,-0.70762849,2018-02-09 10:14:43,5.0,5,19
Y,C_ID_02527da786,213,N,1,B,278,M_ID_9654bcc8f1,1,-0.70633621,2018-02-19 14:13:17,1.0,9,37
Y,C_ID_02527da786,143,N,1,B,309,M_ID_59764e8cb1,2,-0.61016654,2018-03-22 18:51:56,5.0,5,21
Y,C_ID_02527da786,188,N,1,B,307,M_ID_eb88bab3c8,2,-0.68656132,2018-03-26 12:30:16,1.0,9,19
Y,C_ID_02527da786,193,N,1,B,307,M_ID_d060cb218c,1,-0.69479585,2018-02-19 14:32:41,1.0,15,19
Y,C_ID_19ab5ac4b3,87,N,1,B,518,M_ID_b613708777,1,-0.55444823,2018-03-02 07:24:53,3.0,11,27
Y,C_ID_19ab5ac4b3,10,N,1,B,607,M_ID_30c00d4b00,2,-0.66729734,2018-04-17 16:32:45,3.0,3,29
Y,C_ID_19ab5ac4b3,87,N,1,B,705,M_ID_9cbbb5f795,2,-0.18524684,2018-04-04 11:51:27,3.0,11,33
Y,C_ID_19ab5ac4b3,271,N,1,B,554,M_ID_78429abfbd,1,-0.68680175,2018-03-03 16:43:16,1.0,9,25
Y,C_ID_19ab5ac4b3,10,N,2,C,216,M_ID_fcd8f5b2ce,2,-0.43135105,2018-04-05 16:28:18,3.0,3,7
Y,C_ID_19ab5ac4b3,10,N,1,B,367,M_ID_01ea35cd6f,2,-0.67928849,2018-04-11 16:17:20,3.0,3,16
Y,C_ID_19ab5ac4b3,87,N,3,C,87,M_ID_d7ce2f70fc,1,1.2329854,2018-03-01 12:46:10,3.0,11,27
Y,C_ID_19ab5ac4b3,10,N,1,B,19,M_ID_a2f8465521,1,-0.73488659,2018-03-12 09:45:22,3.0,3,36
Y,C_ID_19ab5ac4b3,10,N,3,C,289,M_ID_b2ec3ceac1,2,-0.18491625,2018-04-12 13:36:24,3.0,3,27
Y,C_ID_19ab5ac4b3,87,N,4,C,369,M_ID_0ea0f37eef,1,1.26814744,2018-03-01 10:58:13,3.0,11,27
Y,C_ID_19ab5ac4b3,87,N,1,B,454,M_ID_c8e18df911,1,-0.73638924,2018-03-02 09:20:18,3.0,11,39
Y,C_ID_19ab5ac4b3,87,N,4,C,63,M_ID_5ee1722885,1,0.99496545,2018-03-27 15:55:31,3.0,11,27
Y,C_ID_19ab5ac4b3,10,N,-1,,299,M_ID_7eb3aa1b5c,2,-0.29611244,2018-04-06 14:17:10,3.0,3,41
Y,C_ID_19ab5ac4b3,87,N,2,C,518,M_ID_af3609fa2b,1,-0.47643058,2018-03-01 17:14:10,3.0,11,27
Y,C_ID_19ab5ac4b3,87,N,1,B,19,M_ID_cd0093eb7e,2,-0.52090906,2018-04-30 08:28:52,3.0,11,36
Y,C_ID_19ab5ac4b3,10,N,1,B,126,M_ID_9160c5ed63,2,-0.49145709,2018-04-06 10:58:58,3.0,3,27
Y,C_ID_19ab5ac4b3,10,N,2,C,360,M_ID_178b145742,2,-0.60866389,2018-04-06 11:37:11,3.0,3,34
Y,C_ID_19ab5ac4b3,87,N,-1,,68,M_ID_fd6537d88d,1,-0.4214636,2018-03-01 08:18:42,3.0,11,27
Y,C_ID_19ab5ac4b3,10,N,1,B,518,M_ID_05474e47e0,2,-0.57757403,2018-04-05 09:48:40,3.0,3,27
Y,C_ID_19ab5ac4b3,69,N,-1,,823,M_ID_725a60d404,2,-0.14584732,2018-04-03 15:19:06,1.0,9,25
Y,C_ID_19ab5ac4b3,87,N,1,B,683,M_ID_fa9fc6e652,1,-0.73338393,2018-03-02 08:49:19,3.0,11,34
Y,C_ID_d068410990,333,N,1,B,307,M_ID_db737a96d8,2,-0.65725963,2018-04-21 22:48:30,5.0,21,19
Y,C_ID_d068410990,244,N,1,B,307,M_ID_5e34b52968,2,-0.56658965,2018-04-21 04:14:21,3.0,2,19
Y,C_ID_d068410990,344,N,1,B,307,M_ID_546101073b,2,-0.41614422,2018-04-20 16:29:05,2.0,18,19
Y,C_ID_200dab5228,19,N,1,B,631,M_ID_608b508429,1,-0.63375816,2018-03-03 18:32:36,1.0,9,25
Y,C_ID_200dab5228,69,N,1,B,454,M_ID_800c9d11e3,2,-0.71384947,2018-04-22 07:36:25,1.0,9,39
Y,C_ID_200dab5228,274,N,1,B,307,M_ID_f4aa3d03e0,2,-0.44789524,2018-04-21 09:09:24,1.0,9,19
Y,C_ID_200dab5228,238,N,1,B,307,M_ID_04d60e1f89,1,-0.59363737,2018-03-16 18:14:26,1.0,9,19
Y,C_ID_200dab5228,238,N,1,B,278,M_ID_03e9556fcb,1,-0.54945943,2018-03-09 21:24:36,1.0,9,37
Y,C_ID_200dab5228,255,N,1,B,823,M_ID_94f2cb24ee,2,-0.60415593,2018-04-03 20:51:35,1.0,9,25
Y,C_ID_200dab5228,318,N,1,B,307,M_ID_78ca8e73ac,2,-0.44637756,2018-04-23 09:13:42,1.0,9,19
Y,C_ID_200dab5228,69,N,1,B,278,M_ID_df76fb2726,2,-0.37177093,2018-04-22 17:15:38,1.0,9,37
Y,C_ID_200dab5228,238,N,1,B,560,M_ID_7920eea549,2,-0.72256485,2018-04-16 10:49:34,1.0,9,34
Y,C_ID_200dab5228,238,N,1,B,360,M_ID_1c6c969785,1,-0.72369183,2018-03-17 08:25:00,1.0,9,34
Y,C_ID_200dab5228,238,N,1,B,307,M_ID_7a9925ee70,1,-0.59664268,2018-03-06 09:52:44,1.0,9,19
Y,C_ID_200dab5228,69,N,1,B,813,M_ID_cf6083f779,2,-0.72076166,2018-04-21 15:47:58,1.0,9,29
Y,C_ID_200dab5228,238,N,1,B,307,M_ID_5f245a1654,2,-0.55772401,2018-04-24 12:06:13,1.0,9,19
Y,C_ID_200dab5228,238,N,1,B,560,M_ID_f90901e640,2,-0.66238367,2018-04-04 13:55:07,1.0,9,34
Y,C_ID_200dab5228,231,N,1,B,267,M_ID_5191f25ba1,1,-0.66275933,2018-03-07 19:00:03,1.0,9,31
Y,C_ID_200dab5228,117,N,1,B,195,M_ID_f3ebc00fed,1,-0.71218153,2018-03-04 11:58:49,1.0,9,34
Y,C_ID_200dab5228,117,N,1,B,278,M_ID_d9bba6e1cc,1,-0.44639259,2018-03-04 14:40:49,1.0,9,37
Y,C_ID_200dab5228,238,N,1,B,360,M_ID_10dc288112,1,-0.34179304,2018-03-16 17:40:11,1.0,9,34
Y,C_ID_200dab5228,19,N,1,B,278,M_ID_d855771cd9,1,-0.69281235,2018-03-10 15:29:59,1.0,9,37
Y,C_ID_200dab5228,238,N,1,B,45,M_ID_c83b501b5e,1,-0.5620817,2018-03-07 08:55:51,1.0,9,18
Y,C_ID_200dab5228,238,N,1,B,705,M_ID_2c588f046a,2,-0.70483356,2018-04-01 08:25:07,1.0,9,33
Y,C_ID_200dab5228,238,N,1,B,80,M_ID_172e77fc6e,1,-0.72211405,2018-03-28 14:06:55,1.0,9,37
Y,C_ID_200dab5228,19,N,1,B,307,M_ID_5bf6c87568,2,-0.73112996,2018-04-18 11:10:37,1.0,9,19
Y,C_ID_200dab5228,69,N,1,B,80,M_ID_175f02ae5e,2,-0.64968626,2018-04-21 18:10:10,1.0,9,37
Y,C_ID_200dab5228,318,N,1,B,278,M_ID_6d73c3ff4d,2,-0.51399686,2018-04-23 12:47:41,1.0,9,37
Y,C_ID_200dab5228,318,N,1,B,80,M_ID_49d54bbeb9,2,-0.71084417,2018-04-21 11:37:19,1.0,9,37
Y,C_ID_200dab5228,238,N,1,B,683,M_ID_7f489e225f,1,-0.47643058,2018-03-24 22:11:48,1.0,9,34
Y,C_ID_200dab5228,19,N,1,B,818,M_ID_b2eab5aa43,1,-0.40129802,2018-03-04 09:01:47,1.0,9,12
Y,C_ID_200dab5228,69,N,1,B,690,M_ID_1e1f6cc067,2,-0.63127879,2018-04-22 20:40:54,1.0,9,1
Y,C_ID_200dab5228,238,N,1,B,278,M_ID_8f49e0d646,1,-0.69161023,2018-03-15 13:20:22,1.0,9,37
Y,C_ID_200dab5228,19,N,1,B,9,M_ID_bcd6ab977b,1,-0.40280068,2018-03-03 09:55:17,1.0,9,21
Y,C_ID_200dab5228,255,N,1,B,307,M_ID_06fbb38774,1,-0.67177524,2018-03-10 21:23:57,1.0,9,19
Y,C_ID_200dab5228,255,N,1,B,80,M_ID_0a5f8ab912,2,-0.59664268,2018-04-14 23:19:05,1.0,9,37
Y,C_ID_200dab5228,274,N,1,B,560,M_ID_b5c9f71a66,2,-0.62879941,2018-04-21 09:26:54,1.0,9,34
Y,C_ID_200dab5228,69,N,1,B,818,M_ID_062144451e,2,-0.73488659,2018-04-21 21:10:34,1.0,9,12
Y,C_ID_200dab5228,238,N,3,C,690,M_ID_0bcba29275,1,-0.31130424,2018-03-09 10:35:27,1.0,9,1
Y,C_ID_200dab5228,238,N,1,B,40,M_ID_74ef436719,2,-0.72136273,2018-04-07 08:31:26,1.0,9,21
Y,C_ID_200dab5228,238,N,1,B,222,M_ID_daad76391a,2,-0.20174595,2018-04-30 10:51:25,1.0,9,21
Y,C_ID_8222fde29c,143,N,1,B,278,M_ID_76182fe8f4,2,-0.61417862,2017-11-18 16:32:40,5.0,5,37
Y,C_ID_8222fde29c,143,N,1,B,278,M_ID_5abd809320,2,-0.69524665,2017-11-24 23:21:52,5.0,5,37
Y,C_ID_8222fde29c,143,N,1,B,278,M_ID_315cb53ed7,2,-0.69897322,2017-11-21 23:03:10,5.0,5,37
Y,C_ID_8222fde29c,143,N,1,B,607,M_ID_dc8956d5b8,2,-0.59694321,2017-11-25 16:18:43,5.0,5,29
Y,C_ID_8222fde29c,143,N,1,B,506,M_ID_c8ce2a1e34,2,-0.69423987,2017-11-24 00:00:00,5.0,5,30
Y,C_ID_8222fde29c,143,N,1,B,53,M_ID_7c02abc1a8,2,-0.37575295,2017-11-25 00:00:00,5.0,5,26
Y,C_ID_8222fde29c,143,N,1,B,683,M_ID_f0d746c060,2,-0.72617121,2017-11-15 00:00:00,5.0,5,34
Y,C_ID_8222fde29c,57,N,1,B,80,M_ID_d2897279e5,2,-0.72511935,2017-11-12 14:40:21,5.0,5,37
Y,C_ID_8222fde29c,143,N,1,B,705,M_ID_5634fd83e0,2,-0.73674987,2017-11-15 21:09:35,5.0,5,33
Y,C_ID_8222fde29c,143,N,1,B,53,M_ID_7c02abc1a8,2,-0.37573793,2017-11-25 00:00:00,5.0,5,26
Y,C_ID_8222fde29c,143,N,1,B,307,M_ID_452f75a13b,2,-0.51683687,2017-11-12 12:46:14,5.0,5,19
Y,C_ID_8222fde29c,69,N,1,B,561,M_ID_50f575c681,2,-0.67297736,2017-11-11 15:12:32,1.0,9,7
Y,C_ID_8222fde29c,143,N,1,B,307,M_ID_459fe4ba55,2,-0.51169781,2017-11-30 00:22:10,5.0,5,19
Y,C_ID_f06ec7ab2a,24,N,1,B,80,M_ID_21a5bdbb3e,2,-0.70934152,2018-03-04 11:50:09,1.0,9,37
Y,C_ID_f06ec7ab2a,24,N,1,B,690,M_ID_c64ca6a06f,1,-0.68758313,2018-02-04 15:28:06,1.0,9,1
Y,C_ID_f06ec7ab2a,-1,Y,1,B,369,M_ID_dea4e49d96,1,-0.38657204,2018-02-07 18:15:05,,-1,27
Y,C_ID_f06ec7ab2a,19,N,1,B,195,M_ID_f028b9c665,2,-0.63976877,2018-03-29 11:46:37,1.0,9,34
Y,C_ID_f06ec7ab2a,24,N,2,C,834,M_ID_d44dea0ea1,2,-0.17602056,2018-03-14 16:07:50,1.0,9,27
Y,C_ID_f06ec7ab2a,24,N,1,B,705,M_ID_2c4b8c61f6,1,-0.28185228,2018-02-27 12:13:02,1.0,9,33
Y,C_ID_f06ec7ab2a,24,N,1,B,278,M_ID_5297efdfc4,2,-0.69025785,2018-03-02 22:23:59,1.0,9,37
Y,C_ID_f06ec7ab2a,24,N,1,B,307,M_ID_e00fd2aeec,1,-0.67177524,2018-02-27 08:01:15,1.0,9,19
Y,C_ID_f06ec7ab2a,69,N,1,B,68,M_ID_ba0342fe81,2,-0.24727628,2018-03-07 10:07:23,1.0,9,27
Y,C_ID_f06ec7ab2a,24,N,1,B,683,M_ID_e2daf31c28,1,-0.72962731,2018-02-26 12:21:41,1.0,9,34
Y,C_ID_f06ec7ab2a,24,N,1,B,278,M_ID_b1946e4c2c,1,-0.7072378,2018-02-26 12:32:19,1.0,9,37
Y,C_ID_f06ec7ab2a,19,N,1,B,307,M_ID_b5e4340bb1,2,-0.67533652,2018-03-29 10:54:58,1.0,9,19
Y,C_ID_c9e8fbdb32,220,N,0,A,705,M_ID_5f65c8fcd2,2,-0.70385684,2018-03-29 17:42:34,1.0,9,33
Y,C_ID_c9e8fbdb32,220,N,0,A,705,M_ID_8e2ad75fe0,1,-0.74166354,2018-02-01 09:39:58,1.0,9,33
Y,C_ID_c9e8fbdb32,274,N,0,A,278,M_ID_d82be2e38e,1,-0.73112996,2018-02-02 21:25:16,1.0,9,37
Y,C_ID_c9e8fbdb32,19,N,0,A,705,M_ID_2c33b0d30d,1,-0.72511935,2018-02-03 12:20:19,1.0,9,33
Y,C_ID_c9e8fbdb32,220,N,0,A,506,M_ID_de65dac0bc,1,-0.65825138,2018-02-27 12:59:41,1.0,9,30
Y,C_ID_c9e8fbdb32,220,N,0,A,705,M_ID_170f0208ea,2,-0.68657635,2018-03-04 14:51:28,1.0,9,33
Y,C_ID_c9e8fbdb32,220,N,0,A,278,M_ID_75504367fd,2,-0.73939454,2018-03-26 09:25:57,1.0,9,37
Y,C_ID_c9e8fbdb32,19,N,0,A,573,M_ID_d16187f73c,2,-0.70693727,2018-03-17 18:39:50,1.0,9,25
Y,C_ID_c9e8fbdb32,220,N,0,A,108,M_ID_11b15c7f16,2,-0.70483356,2018-03-04 12:09:45,1.0,9,34
Y,C_ID_c9e8fbdb32,19,N,0,A,705,M_ID_b98db225f5,1,-0.69611819,2018-02-03 12:20:36,1.0,9,33
Y,C_ID_c9e8fbdb32,220,N,0,A,80,M_ID_5b30e2e3b0,2,-0.7320616,2018-03-25 17:08:57,1.0,9,37
Y,C_ID_ab0747e2b7,69,N,3,C,879,M_ID_00a6ca8a8a,1,0.1396564,2018-03-15 11:09:26,1.0,9,29
Y,C_ID_ab0747e2b7,103,N,1,B,560,M_ID_4bc0cce6cb,1,-0.65916799,2018-03-03 19:37:30,2.0,18,34
Y,C_ID_5455740b79,309,N,1,B,683,M_ID_a2fd055901,1,-0.69433003,2018-01-03 16:28:25,1.0,9,34
Y,C_ID_5455740b79,-1,Y,6,C,879,M_ID_b9dcf28cb9,2,-0.15336058,2018-02-20 14:19:54,,-1,29
Y,C_ID_5455740b79,69,N,1,B,705,M_ID_2c4b8c61f6,1,-0.6523159,2018-01-03 18:48:53,1.0,9,33
